name,representImage,intro,address,longitude,latitude,openTime,phone,email,headCityName,cityName,groupTypeName,seg,city
艦隊街書店,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D15/E146/F329/0b3440ff-ca70-44f3-a1fb-22593f579934.jpg,在艦隊街咖啡二樓，販售策展選書——有視覺精采的外文主題雜誌，探究現世的報導文學。與日常息息相關的飲食生活，關心世界脈動的社會經濟。有深度旅遊書讓你探索於各個城市；提供登山健行，及動植物圖鑑等書籍提醒你往戶外持續探索。,台中市中區民族路24號,120.649709,24.149768,每天8:00-19:00,0422240268,fleet.st24@gmail.com,,臺中市  中區,實體書店,"['探索', '健行', '艦隊', '二樓', '販售', '策展', '選書', '有視覺', '主題', '雜誌', '現世', '報導', '文學', '息息', '相關', '飲食', '關心', '脈動', '社會', '經濟', '旅遊', '各個', '及動', '圖鑑', '書籍', '往戶', '外持續', '精采', '外文', '探究', '登山', '咖啡', '日常', '深度', '提醒', '植物', '城市', '提供', '生活', '世界']",臺中市
晨熹社繪本書店,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D10/E170/F644/8c96de06-36fb-4237-a75b-e56f05775fe1.jpg,晨熹社是一家繪本主題書店，以「家」為起點選書選物，來晨熹社讀書就像「回家讀書」，推廣各種年齡層的繪本閱讀，繪本不僅僅是兒童讀物，讀者可以藉由書店的推廣看到繪本多元豐富的藝術和文學價值，以專業選書角度引介各種繪本和相關出版刊物，店內提供繪本選書、咖啡點心和活動講座等服務。,博館路234號,120.664047,24.150957,周一至周四 13:00~19:00                     周五13:00~21:00                     周六10:00~21:00                     周日10:00~19:00,0423150001,asahikari.books@gmail.com,,臺中市  西區,實體書店,"['繪本', '選書', '書店', '讀書', '推廣', '各種', '藉由', '晨熹', '社是', '主題', '起點', '選物', '來晨', '熹社', '年齡層', '閱讀', '不僅僅', '兒童', '讀物', '讀者', '豐富', '藝術', '文學', '價值', '專業', '引介', '相關', '店內', '點心', '活動', '講座', '服務', '刊物', '多元', '咖啡', '角度', '回家', '出版', '一家', '看到', '提供']",臺中市
籃城書房 REST Book & Bed,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D21/E194/F65/62722539-1649-4bc0-a3bb-d3fa9fe71397.JPG,"我們不只是一家書店，我們分享空間和時間。我們在這個空間中相遇交會，在這個空間中讀書、饗宴、聚會、交流、休憩，於是我們分享了生命中一段段愉悅的時光，在歲月的流逝中一起成長和變老。回顧駐足在書房的時刻，每一個感受都會成為美好的回憶。

Apart from books, this bookstore also shares pleasant moments. We read books, enjoy delicacies, get together, chat and relax in this space. Phases of our lives are shared and connected here, and we grow as time goes by. Looking back, you will find that all the feelings in this place have fermented into delightful memories.",籃城五巷四號,120.959637,23.98577,日-四 10:00-19:00； 五-六 10:00-21:00,0492913258,service@restbb.com,,南投縣  埔里鎮,實體書店,"['空間', '這個', 'books', '分享', '書店', '時間', '交會', '讀書', '聚會', '愉悅', '時光', '成長', '變老', '回顧', '駐足', '書房', '時刻', '每一個', '回憶', 'Apart', 'bookstore', 'also', 'shares', 'pleasant', 'moments', 'read', 'enjoy', 'delicacies', 'get', 'together', 'chat', 'relax', 'space', 'Phases', 'our', 'lives', 'shared', 'connected', 'here', 'grow', 'time', 'goes', 'Looking', 'back', 'will', 'find', 'feelings', 'place', 'fermented', 'into', 'delightful', 'memories', '一段段', '休憩', '流逝', '相遇', '美好', '感受', '交流', '生命', '一家', '一起', '只是']",南投縣
小房子書舖,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D24/E150/F805/6a11ee0d-22ff-4172-a1f3-f7172a7e7e93.jpg,「閱讀在生活，生活即閱讀。」小房子書舖是一間由非營利組織所經營的書店，以繪本及兒少文學的販售為主，深信圖畫及文字是最溫柔而堅定的力量，可以改變大人和孩子。書舖管家們致力於推動繪本及兒少文學閱讀，也用力的支持在這塊土地上耕耘的台灣原創作品，在多變的時代中依然故我，堅守著分享閱讀美好的初衷！,文橫二路115巷15號,120.293381,22.616847,每周三到日，10:00-18:00,07-3380887,doslakaohsiung@gmail.com,,高雄市  苓雅區,實體書店,"['閱讀', '兒少', '文學', '一間', '非營利', '組織', '經營', '書店', '以繪本', '販售', '圖畫', '溫柔', '堅定', '改變', '推動', '繪本', '這塊', '台灣', '原創', '多變', '時代中', '堅守著', '依然故我', '耕耘', '致力', '深信', '生活', '初衷', '管家', '美好', '分享', '用力', '文字', '房子', '大人', '作品', '力量', '土地', '孩子', '支持']",高雄市
竹風書苑,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D24/E156/F168/6be9812d-a670-4c0a-80f9-f75a228b609f.jpg,位於淡江大學側門幾步之遙的地下書店，專營文史藝術專業圖書與文學小說，亦提供簡體文史學術書徵訂服務。店內藏書非常豐富，有許多珍稀的文史書籍，固定舉辦文史學術講論會。,水源街二段74巷8號B1,121.457044,25.189573,二、四、六｜12:00 -19:00,0906177090,,,新北市  淡水區(淡水鎮),實體書店,"['文史', '淡江', '大學', '側門', '幾步', '之遙', '書店', '專營', '藝術', '專業', '圖書', '文學', '小說', '簡體', '學術書', '徵訂', '服務', '店內', '藏書', '豐富', '許多', '書籍', '舉辦', '學術', '講論會', '珍稀', '固定', '地下', '非常', '提供']",新北市
小小森林生活聚場,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D23/E172/F158/dda1bd4a-6497-458e-9955-6657e752cf85.jpg,小小森林是一間以森林為主題選書的繪本書店，是一處讓孩子們盡情閱讀與聚會的場域。並開設以繪本為主題的故事工作坊、結合美學繪本、日文繪本、食育繪本為課程設計的手作工作坊，期望牽起更多有意思的小事情，在小小森林中醞釀、運轉！,大墩南路399號1樓,120.616507,24.11622,平日｜13:00 - 17:00，例假日休,0911587010,,,臺中市  南屯區,實體書店,"['繪本', '工作坊', '森林', '小小', '一間', '為主題', '選書', '書店', '一處', '盡情', '閱讀', '聚會', '場域', '並開', '設以', '主題', '結合', '美學繪本', '食育', '課程', '設計', '手作', '牽起', '醞釀', '運轉', '日文', '有意思', '期望', '故事', '孩子', '事情']",臺中市
博青睞,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D2/E171/F856/abc6539c-34cd-4d52-a7ed-b295ee257e25.gif,位於板橋，店裡多為藝文哲社類的書，有八成皆是店主人多年來憑著一股對書的喜愛累積而來，由於實在太大量無處擺放，索性在退休後一圓年輕時開書店的夢想。店裡除了豐富的藏書外，兼有茶壺茶葉分享展售。,中正路115號2樓,121.45416,25.010349,一～日｜11:00 - 21:00，三休,0912503298,,,新北市  板橋區(板橋市),實體書店,"['店裡', '板橋', '藝文哲', '社類', '對書', '喜愛累', '積而來', '實在', '無處', '擺放', '一圓年', '輕時', '書店', '豐富', '藏書', '茶壺', '茶葉', '展售', '店主人', '兼有', '八成', '索性', '退休', '分享', '一股', '多年', '大量']",新北市
楓林書屋,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D2/E172/F210/abc6539c-34cd-4d52-a7ed-b295ee257e25.gif,位於彰化縣社頭鄉，店主平時在農地活動，亦細細耕耘店內的文學小説。店主喜愛分享農田軼事，以及平日閲讀的賞析。由於店處偏遠，來客有限，平日書店開放以預約制為主。,山湖村清水岩路39號,120.60891,23.884604,採預約參觀,0916682299,,,彰化縣  社頭鄉,實體書店,"['店主', '平日', '社頭', '平時', '農地', '活動', '細細', '店內', '文學', '喜愛', '農田軼事', '賞析', '店處', '偏遠', '來客', '書店', '開放以', '預約', '制為', '彰化', '耕耘', '分享', '有限', '以及']",彰化縣
水石有機書店,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D14/E132/F5/49252192-5bd9-4d9d-88d9-9c5cf1e6a0d2.jpg,"透過『書本』的內容作為旅行的元素，導引旅客能透過書本挖掘並認識自己在旅行的故事，並透過旅行文學將故事與體驗心得結合，打造一個複合式旅行文學書店。
書店以交換書方式經營，並提供免費的閱讀。二樓則提供背包客住宿。


圖片擷取自水石有機書店臉書粉絲專頁

本資料由文化部委託台灣閱讀推進協會建構，建立日期為107年5月14日。",新竹縣新埔鎮上樟樹路一段162號,121.036341,24.844961,08:00-17:00,0921-743-789,benlutw762402@gmail.com,,新竹縣  新埔鎮,實體書店,"['書店', '旅行', '書本', '文學', '閱讀', '故事', '內容作', '導引', '並認識', '並透過', '體驗', '結合', '以交換', '經營', '免費', '二樓則', '背包客', '圖片', '水石', '有機', '臉書', '粉絲', '專頁', '台灣', '協會', '建構', '14', '合式', '提供', '心得', '住宿', '旅客', '挖掘', '打造', '日期', '元素', '文化', '方式', '建立', '自己']",新竹縣
日榮本屋,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D2/E172/F995/abc6539c-34cd-4d52-a7ed-b295ee257e25.gif,日榮本屋位於苗栗市，近苗栗火車站，書店為一棟六十年以上的老屋，內部保持舊時代的裝潢和格局。複合式經營的獨立書店在苗栗較少見，希望能當苗栗人的「廳下」和「間房」（客語客廳房間之意），讓進來的人可以獨處閱讀，也可以交流分享。,360 苗栗縣苗栗市中山路129號,120.824294,24.565598,週三至日｜13:00 - 18:00 一二店休,0921322787,,,苗栗縣  苗栗市,實體書店,"['書店', '苗栗', '苗栗人', '苗栗市', '日榮本', '屋位', '火車', '一棟', '內部', '舊時代', '裝潢', '經營', '獨立', '較少', '能當', '間房', '客語', '客廳', '房間', '進來', '獨處', '閱讀', '合式', '老屋', '六十年', '分享', '之意', '交流', '格局', '希望', '保持']",苗栗縣
萬金喵二手書店,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D23/E156/F319/29caeba4-3978-484b-8575-362b22c8b3a0.jpg,從萬大路遷移到目前的東園街，不變的是店內豐富的藏書與五位貓咪店長。除了圖書、CD、DVD銷售與二手書收購，店內亦特別售有貓咪相關雜貨。店主白天另有工作，因此書店只在夜間與週末開門。,東園街66巷59號,121.506498,25.045226,一～五｜18:00 - 21:00，六｜15:00 - 21:00，日休,0928255107,,,臺北市  萬華區,實體書店,"['貓咪', '遷移', '東園', '不變', '豐富', '藏書', '店長', '圖書', 'CD', 'DVD', '銷售', '二手書', '收購', '店內', '特別售', '相關', '雜貨', '書店', '夜間', '週末', '開門', '五位', '店主', '大路', '白天', '另有', '工作', '因此']",臺北市
都蘭小洋房書店,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D12/E181/F471/4a28f604-d1dd-43ee-a5a6-bce9fc55cb2e.jpg,"是一間誠實書店。
是一間一人書店。
是一間很不像書店的書店。

誠實書店：
位於台東都蘭海邊，有藍天、有海洋，但很難生存。因此好好生活變得很重要，有工作會去接，有陽光會去海邊。愛書人可以自己選書買書，投錢找錢。

二手書：
書籍需要被閱讀才有其意義，二手書透過不同人的閱讀方顯其價值，因此，這裡沒有大量新書（太貴買不起），但有我喜歡的好書。

蓋碗茶：
用在地嚴選好茶，紅烏龍、陳年老茶。

海廢再生：
住在海邊有很多時間看海，將海邊的廢物加工，或二手不用的舊物改造，讓物品有新的生命。

圖片擷取自都蘭小洋房書店 Casa Yang Books & Art臉書粉絲專頁

本資料由文化部委託台灣閱讀推進協會建構，建立日期為107年6月12日。",都蘭村都蘭225-26號,121.285524,23.069172,週三至週六11:00-16:00,0928336569,yangscasa@gmail.com,士林區,臺東縣  東河鄉,實體書店,"['書店', '一間', '閱讀', '誠實', '海邊', '二手書', '小洋房', '台東', '蘭海邊', '藍天', '變得', '有陽', '光會', '愛書人', '選書', '買書', '投錢', '書籍', '方顯', '其價值', '沒有', '新書', '太貴', '不起', '喜歡', '蓋碗', '嚴選好', '紅烏龍', '海廢', '時間', '看海', '將海邊', '廢物', '舊物', '圖片', '都蘭', 'Casa', 'Yang', 'Books', 'Art', '臉書', '粉絲', '專頁', '台灣', '協會', '建構', '12', '二手', '其意', '年老', '再生', '因此', '物品', '日期', '生存', '海洋', '改造', '好好', '一人', '生命', '加工', '不用', '文化', '大量', '很多', '生活', '建立', '不同', '需要', '工作', '重要', '自己']",臺東縣
練習曲書店,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D14/E152/F793/b18b4af8-f626-49b4-9796-d82406fbd224.jpg,"一位熱血棒球教練與好友，一同在花蓮靠山面海的新城小村莊開設的書店，提供旅人、學生及社區居民免費借閱書籍的不賣書的書店，也歡迎大家一起來練習人生大小事。

圖片擷取自練習曲書店臉書粉絲專頁

本資料由文化部委託台灣閱讀推進協會建構，建立日期為107年6月14日。",新城村信義路252號,121.60438,24.032707,週一至週五09:00-20:00，週六、日09:00-22:00,0929-102-286,,,花蓮縣  新城鄉,實體書店,"['書店', '熱血', '教練', '花蓮', '莊開設', '學生', '社區', '免費', '借閱', '書籍', '歡迎', '來練習', '圖片', '練習', '臉書', '粉絲', '專頁', '台灣', '閱讀', '協會', '建構', '14', '大小事', '棒球', '旅人', '面海', '小村', '靠山', '好友', '新城', '一同', '日期', '人生', '居民', '一位', '文化', '一起', '大家', '提供', '建立']",花蓮縣
Art Studio風向空間,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D14/E162/F267/5a4a3b27-4de0-4587-aaee-3eff7b83786d.jpg,"展覽×手作×教學×二手書的風向空間
輕鬆的逛逛&找個位子來份下午茶
度過美好的下午時光
晚上這也是個畫室
藝術交流和教學.分享空間
假日也有不定時的二手膨風小市集

圖片擷取自Art Studio風向空間臉書粉絲專頁

本資料由文化部委託台灣閱讀推進協會建構，建立日期為107年6月14日。",重慶街16號,119.586158,23.566121,週二至週日13:00-18:00,0932-008-486,,,澎湖縣  馬公市,實體書店,"['空間', '教學', '風向', '展覽', '手作', '二手書', '找個', '來份', '度過', '時光', '這也', '畫室', '藝術', '膨風', '圖片', 'Art', 'Studio', '臉書', '粉絲', '專頁', '台灣', '閱讀', '協會', '建構', '14', '下午茶', '市集', '二手', '逛逛', '位子', '假日', '不定', '美好', '分享', '日期', '交流', '下午', '晚上', '文化', '建立']",澎湖縣
SEAMi 望見書間,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D9/E172/F95/868bc80e-182f-495a-afa3-0fbab841ee4d.jpg,"「望見書間」(SEAMi, SouthEastAsian Migrant Inspired)是一間有別於模仿歐美日的藝文書店。我們以「分享」、「相互理解」與「多元美學」等三個理念，來打造一個文創平台。在這個品牌概念下創造一個友善移民工的藝文空間，提供「分享式書店服務」、「社群媒體近用服務」和「個人出版服務」等。

這不只是一間書店，更是一個在台灣落實的文化行動，讓多元、平等、想像力都能散溢到台灣每個角落。


圖片擷取自政大之聲實習廣播電台網站

本資料由文化部委託台灣閱讀推進協會建構，建立日期為107年5月9日。",桃園市桃園區延平路17號2樓,121.298601,25.017472,週二至週日：13:00-21:00,0933 197 171,mi@seami.asia,,桃園市  桃園區,實體書店,"['書店', '服務', '台灣', '一間', '多元', '分享', '望見', '書間', 'SEAMi', 'SouthEastAsian', 'Migrant', 'Inspired', '有別', '歐美日', '藝文', '美學', '三個', '文創', '這個', '創造', '工的', '藝文空間', '媒體', '近用', '這不', '落實', '行動', '散溢到', '每個', '圖片', '政大之聲', '實習', '廣播', '電台', '網站', '閱讀', '協會', '建構', '相互理解', '社群', '想像力', '文化', '友善', '角落', '模仿', '移民', '打造', '理念', '日期', '平等', '平台', '出版', '品牌', '更是', '概念', '提供', '建立', '只是']",桃園市
小高的店,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D23/E152/F405/d203d3af-08ad-41f2-95e0-b8e5c2ecefdb.jpg,可說是公館地區舊書店的異類，店內書籍多為50、60年代的舊書，新書則以店主認定的好書才收購。店主屬半路出家的舊書經營者，而因為貨源問題，當年要開舊書店其實有相當的挑戰，不過卻也因此，小高的店成為研究者尋書的好地方。今位在三峽的「文書苑」也是他們的分店。,羅斯福路3段293號B1,121.542957,25.034544,一～五｜17:00 - 22:00，例假日休,0933122139,,,臺北市  大安區,實體書店,"['書店', '店主', '公館', '地區', '異類', '店內', '書籍', '多為', '50', '60', '舊書', '新書則', '認定', '收購', '舊書經', '營者', '因為', '貨源', '問題', '當年', '開舊', '其實', '相當', '挑戰', '不過', '尋書', '今位', '三峽', '文書苑', '他們', '小高', '半路出家', '分店', '研究者', '年代', '地方', '因此']",臺北市
紅氣球書屋,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D5/E141/F365/6cddc714-f214-4833-b03d-15df7fb68c91.jpg,"一對原本打算到恆春半島一圓民宿夢的年輕夫妻，卻發現在恆春最大的遺憾是「找不到書店」，因此愛書的兩人最後決定自己開一間書店，讓恆春的居民和遊客都可以有個舒服的閱讀環境，位於台灣最南端的紅氣球書屋就這麼誕生了。
在這間書店裡，有著適合拿著到海邊安靜地閱讀的文學，也能找到屬於恆春本地文化的藏書，更多的，是他們兩人覺得應該被分享的好書。

圖片擷取自紅氣球書屋 Le BallonRouge臉書粉絲專頁

本資料由文化部委託台灣閱讀推進協會建構，建立日期為107年7月5日。",北門路110巷86號,120.744604,22.000064,13:30-21:30，每週日10:00-18:00，每週三公休（實際情形請以店家公告為主）,0934 149 657,,,屏東縣  恆春鎮,實體書店,"['書店', '閱讀', '恆春', '台灣', '紅氣', '球書屋', '一對', '恆春半島', '一圓', '民宿', '發現', '遺憾', '愛書', '兩人', '最後決定', '開一間', '遊客', '有個', '環境', '這麼', '誕生', '這間', '有著', '適合', '著到', '海邊', '安靜', '文學', '屬於恆春', '藏書', '他們', '兩人覺', '應該', '圖片', 'Le', 'BallonRouge', '臉書', '粉絲', '專頁', '協會', '建構', '文化', '最南端', '分享', '舒服', '本地', '夫妻', '日期', '原本', '打算', '居民', '找到', '不到', '建立', '最大', '因此', '自己']",屏東縣
樂伯二手書店,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D24/E160/F289/6ea68160-b998-432f-abb1-b381437b5dd7.jpg,是九份地區頗具知名度的二手書店。店主樂伯以採擷地方人文歷史為樂，並不停撰寫地方人文與歷史故事。店內書種以文學、歷史、哲學、藝術為主，一、二樓則以熱、冷門區分。而其特殊的收書規則：一、不與親朋好友收書，二、不在店內收書，相當有愛書人的風範。,佛堂巷31號,121.822098,25.103052,一～日｜12:00 - 16:00，三休、不定期休,0958571502,,,新北市  瑞芳區(瑞芳鎮),實體書店,"['歷史', '收書', '人文', '九份', '地區', '二手書', '樂伯以', '採擷', '為樂', '撰寫', '內書種', '文學', '哲學', '藝術', '二樓則', '以熱', '冷門', '區分', '規則', '親朋', '相當', '愛書人', '風範', '店主', '地方', '知名度', '好友', '不停', '故事', '特殊']",新北市
恬野書,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D6/E183/F759/10ea4240-3a20-487b-8077-f922c25cf445.jpg,恬野書是一間以環境土地、身心靈以及社會人文為主題的獨立書店，除了選書、講座相應以上主題之外，裝潢時有不少「環境友善」的實踐，包括：複層玻璃、隔熱材、雨水蒐集、天然塗料、舊物再利用、FSC認證的台灣層板；日常營運亦以「環境友善」為目標：使用再生衛生紙、「袋袋相傳」、低衝擊清潔劑以及供應成分天然單純的點心/飲料，並販售玻璃與不鏽鋼吸管、布衛生棉、再生紙筆記本。,信義路二段32號,121.542957,25.034544,星期二-星期六，12:00-7:00pm（每月可能稍有不同，以粉絲頁公告為主）,0958873015,joywildbook@gmail.com,,臺北市  大安區,實體書店,"['環境', '友善', '再生', '玻璃', '天然', '恬野書', '一間', '身心靈', '社會', '為主題', '獨立', '書店', '選書', '講座', '相應', '主題', '裝潢', '實踐', '隔熱材', '蒐集', '塗料', '舊物', 'FSC', '認證', '台灣', '層板', '營運', '目標', '衛生紙', '袋袋', '相傳', '低衝擊', '清潔劑', '供應', '單純', '點心', '飲料', '並販售', '布衛生', '紙筆', '記本', '吸管', '人文', '以及', '雨水', '日常', '成分', '之外', '土地', '不少', '利用', '使用', '包括']",臺北市
孩好書屋,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D5/E192/F991/0c72dec0-6b16-45cc-8028-6e0bf64a18c9.png,"我們夫妻皆是從外地移居花蓮的新住民，先生來自台中，太太來自新店，兩人因共同參與2009年搶救七星潭行動相遇、相戀， 2014年移籍、三人1貓成家，在花蓮落地生根，希望能給孩子們一個朝向美好的生活環境，於是共同創立「孩好書屋」，期望能透過友善環境書籍、雜貨、餐飲的流通，淨灘、藝文活動的辦理，作為推廣環境意識、多元文化教育價值的平台。

位處台灣東部地區的花蓮，常被稱為台灣的「後山」，暗指相對落後於台灣其他區域的發展，殊不知花蓮具自然環境資源豐富、族群文化多樣的特性，發展出與台灣其他區域迥然不同的文化底蘊，亟需進行東台灣研究，推廣自由、平等、尊重差異、追求公平正義的多元文化價值；且台灣四面環海，國人卻普遍缺乏親近海的經驗與相關教育機會，過度濫用海洋資源、輕忽海洋廢棄物對自然環境、生態系統產生的破壞力，孩好期許能連結花東地區不同社會團體與個人的力量，辦理主題書展、繪本親子共讀、讀書會、紀錄片講座、藝術展演、工作坊、田野調查、淨灘…等相關藝文活動與社會大眾接觸，增加親近海、親近自然環境、理解多元文化的經驗。此外，希望每年發行《孩好，無代誌》年報，紀錄孩好歷年辦理的活動內容、預告來年計畫內容，期望能經營順利、「無代誌」，也希望能無間斷地、透過親子的代間學習與互動，一代一代地傳遞環境意識、海洋保育、尊重多元文化價值的重要性。

我們深信閱讀能影響人的思考，進而改變人的行為，並透過社會實踐保護環境、豐富文化底蘊，孩好期許能發揮社會影響力，留給孩子們更好的自然、人文環境。",水源街79巷18號,121.59184,23.977088,週四～週一，11:00~18:00，週二、週三公休,0965139032,goodforkid2016@gmail.com,花蓮縣政府,花蓮縣  花蓮市,實體書店,"['環境', '台灣', '社會', '花蓮', '孩好', '活動', '辦理', '價值', '多元', '文化', '淨灘', '藝文', '意識', '地區', '區域', '資源', '豐富', '底蘊', '經驗', '相關', '孩好期', '許能', '親子', '無代誌', '內容', '自然', '海洋', '近海', '希望', '期望', '一代', '尊重', '工作坊', '住民', '展演', '自台', '兩人', '參與', '2009', '行動', '相戀', '2014', '移籍', '能給', '創立', '書屋', '書籍', '雜貨', '餐飲', '作為', '推廣環境', '位處', '東部', '相對', '發展', '花蓮具', '多樣', '進行東', '推廣', '差異', '正義的', '環海', '國人', '機會', '過度', '濫用', '輕忽', '廢棄物', '生態', '系統', '產生', '壞力', '連結', '花東', '團體', '主題', '書展', '繪本', '共讀', '讀書', '紀錄片', '講座', '藝術', '調查', '大眾', '接觸', '親近', '發行', '年報', '紀錄', '歷年', '預告', '計畫', '經營', '順利', '能無間', '代間', '學習', '互動', '地傳遞', '閱讀', '影響', '進而', '改變', '行為', '並透過', '實踐', '保護', '發揮', '影響力', '留給', '落地生根', '共同', '暗指', '保育', '亟需', '族群', '孩子', '新店', '友善', '深信', '迥然不同', '殊不知', '成家', '七星', '朝向', '展出', '其他', '田野', '人文', '相遇', '文化教育', '移居', '外地', '四面', '美好', '重要性', '思考', '公平', '夫妻', '平等', '太太', '特性', '三人', '追求', '更好', '平台', '缺乏', '流通', '理解']",花蓮縣
富光書店,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D23/E174/F912/fecc8a83-dd29-4ab5-bcc6-3cbb2095aa62.jpg,十坪不到的富光書店，見證了台東的興衰歷史，第二代老闆邱桑是從父親手上接手經營，至今已近六十年，雖然早已不再進貨，但仍會泡好茶備好棋盤等待鄰居或好奇的讀者上門來聊天和聽聽老台東的故事，目前佈滿灰塵的書架上，以易經占卜、早期美艷女星雜誌和年曆為主，還有早期的文房四寶、四色牌、甘樂及舅母帖……等復古小物等你來挖寶。,廣東路85號,121.146907,22.752472,平日｜10:30 - 18:30，例假日休,0972507686,,,臺東縣  台東市,實體書店,"['早期', '十坪', '富光', '書店', '見證', '台東', '興衰', '歷史', '老闆', '邱桑', '父親', '經營', '已近', '雖然', '進貨', '仍會', '茶備', '棋盤', '鄰居', '讀者', '上門來', '老台', '滿灰塵', '以易經', '美艷', '雜誌', '還有', '四寶', '甘樂及', '古小物', '文房', '四色', '女星', '舅母', '六十年', '占卜', '架上', '第二代', '接手', '聊天', '好奇', '手上', '等待', '故事', '早已', '至今', '不再', '不到']",臺東縣
佔空間 Artqpie Library．本冊圖書館,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D14/E135/F990/cdef37dd-e507-499e-9a88-224b79a5ad94.jpg,"位於台中的佔空間ArtQpie成立於2009年，專注於策展、出版及空間企劃等工作，以台灣常見的佔位（occupy）為本，讓閒置的舊空間再次利用，進而提供友善的展覽與閱讀空間，同時也讓藝術走入生活與日常。


圖片擷取自ArtQpie網站

本資料由文化部委託台灣閱讀推進協會建構，建立日期為107年5月14日。",台中市西區中美街135號,120.664047,24.150957,週三至週五 16:00-20:00，週六15:00-20:00，週日15:00-18:00,0982-723-359,ajnasaka@gmail.com,,臺中市  西區,實體書店,"['空間', 'ArtQpie', '台灣', '閱讀', '2009', '專注', '策展', '企劃', '常見', '佔位', 'occupy', '為本', '閒置', '進而', '展覽', '同時', '藝術', '圖片', '網站', '協會', '建構', '14', '友善', '走入', '日常', '日期', '出版', '再次', '成立', '文化', '利用', '提供', '生活', '建立', '工作']",臺中市
借冊所,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D13/E180/F838/0f42e1b4-bce9-4ee6-8067-264742ddd0a8.jpg,"一位以流浪方式體驗世界的香港背包客，立志用一生走遍各地。因熱愛臺灣的美好，現暫居池上開設書店與旅人交流，用自己喜歡的方式生活，等待著下一次旅程的到來。
借冊所就是這麼一間不求營利，只是單純地分享一個看書、交流的空間，並在池上與各地旅人交換故事的二手書屋，更是專屬於池上的「夜店」。

圖片擷取自借冊所臉書粉絲專頁

本資料由文化部委託台灣閱讀推進協會建構，建立日期為107年6月13日。",中華路57號,121.19967,23.11461,14:00-22:00（每週二公休）,0983322944,,,臺東縣  池上鄉,實體書店,"['池上', '借冊所', '旅人', '交流', '體驗世界', '背包客', '熱愛臺灣', '暫居', '開設', '書店', '喜歡', '著下', '這麼', '一間', '不求營利', '單純地', '看書', '空間', '並在', '交換故事', '二手書', '專屬', '夜店', '圖片', '臉書', '粉絲', '專頁', '台灣', '閱讀', '協會', '建構', '各地', '走遍', '旅程', '方式', '立志', '流浪', '美好', '分享', '日期', '一生', '等待', '更是', '香港', '一位', '文化', '一次', '生活', '建立', '只是', '就是', '自己']",臺東縣
走走池上,http://cloud.culture.tw/e_new_upload/cms/image/A0/B0/C0/D14/E155/F809/1774f246-ad3a-4e4c-8565-811a0bf0f72d.jpg,"走走池上是工作室，也是一個半開放式空間，歡迎旅人來到這裡，翻閱書籍放慢腳步，品嚐咖啡或飲品，以他鄉的眼光寫下精彩動人的故事，也讓走走池上得以透過旅人的角度，變得更寬廣遼闊，帶來更多的感動與驚喜。

圖片擷取自走走池上臉書粉絲專頁

本資料由文化部委託台灣閱讀推進協會建構，建立日期為107年6月14日。",中山路99號,121.19967,23.11461,14:00-22:00,0986-367-216,dreamabcde@gmail.com,,臺東縣  池上鄉,實體書店,"['走走池上', '旅人', '半開放式', '空間', '歡迎', '翻閱', '書籍', '放慢腳步', '品嚐', '飲品', '他鄉', '寫下', '精彩動人', '變得', '寬廣遼闊', '帶來', '感動', '驚喜', '圖片', '臉書', '粉絲', '專頁', '台灣', '閱讀', '協會', '建構', '14', '工作室', '咖啡', '眼光', '日期', '得以', '角度', '故事', '文化', '建立']",臺東縣
